feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,profile_country,profile_year,status,profile_z_values,beta_dep,se_beta_dep,p_beta_dep,beta_scale,se_beta_scale,p_beta_scale,denom_t,ratio,se_ratio,p_ratio,cumulative_ratio,cumulative_label
liq+log_gdp_pc,liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}",-0.01715524168023197,0.009086975285682848,0.059040247808452406,0.04142887728118295,0.0015244273841803256,0.0,27.176681363185413,-0.41408898348360274,0.21552968884478446,0.05469869552754192,0.547804311703648,K_Y_cumulative
liq+log_gdp_pc,liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}",-0.0009936967114859516,0.017795058177502796,0.9554683442207641,0.04208273645735448,0.0013642446308399186,0.0,30.846913747020274,-0.023612930031128968,0.42303510789591287,0.9554868775183047,0.5241913816725189,K_Y_cumulative
liq+log_gdp_pc,liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775}",0.006855126743442659,0.005731106834910475,0.2316473350009074,0.04225351216058719,0.001397326817199913,0.0,30.23881860741678,0.16223803402162898,0.13592158902058277,0.23262864242014514,0.686429415694148,K_Y_cumulative
log_gdp_pc,log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",0.03975534381592781,0.001279621945718331,0.0,0.03975534381592781,0.001279621945718331,0.0,31.06803845381901,1.0,0.0,,1.0,K_G_cumulative
log_gdp_pc,log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0038488736422206144,0.003608008003852038,0.2860808483624795,0.039786460455826685,0.001296865383987775,0.0,30.67894397295574,-0.09673827724619698,0.08998875007608348,0.2823728829587875,0.903261722753803,K_G_cumulative
log_gdp_pc,log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.00589310240035009,0.002236880536093716,0.008425679582377388,0.039786282408981646,0.0013890581042522567,0.0,28.642633657430036,-0.14811895064163466,0.05485804359968063,0.006933099312570912,0.7551427721121684,K_G_cumulative
log_gdp_pc,log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.003579717290369406,0.003271718383181577,0.2738936701356596,0.03980766360519818,0.001485283949606559,0.0,26.801382736104397,-0.08992533010407468,0.07933811497856524,0.25702774116077753,0.6652174420080936,K_G_cumulative
log_gdp_pc,log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0025290378199048216,0.002304971546588076,0.27254960476501444,0.039713344248176526,0.0015515835609383136,0.0,25.595362858936227,-0.06368231806670234,0.05599055424454309,0.25538109524226993,0.6015351239413913,K_G_cumulative
log_gdp_pc,log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0006399097200504519,0.0027439472061881157,0.815600097751271,0.03989602451675735,0.0015759957005223224,0.0,25.314805429694292,-0.01603943570321583,0.06916033982979423,0.8166027367623134,0.5854956882381755,K_G_cumulative
log_gdp_pc,log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0005702973929998781,0.001359715385036579,0.6749062187390076,0.039983009832519394,0.001602348551266623,0.0,24.95275438100759,-0.014263493303499075,0.03415616040420218,0.6762421505137564,0.5712321949346765,K_G_cumulative
log_gdp_pc,log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",0.0010614431304104563,0.0019517886949159558,0.5865577980165839,0.0404031551988254,0.0015533195442639922,0.0,26.010845835310455,0.026271293050927732,0.0477575802959994,0.5822529677082504,0.5975034879856042,K_G_cumulative
log_gdp_pc,log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",0.005603984485213431,0.002284435199328514,0.01416246688993783,0.04075830667811546,0.001603359909613302,0.0,25.420559934011038,0.13749306440697653,0.060153502406430345,0.0222716167726138,0.7349965523925807,K_G_cumulative
log_gdp_pc,log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",0.042701060521666626,0.011055462265930165,0.00011226010677667375,0.03975534381592781,0.001279621945718331,0.0,31.06803845381901,1.074096119489693,0.286628666031957,0.00017871714456307863,1.074096119489693,K_Y_cumulative
log_gdp_pc,log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",0.02723118943766604,0.017644776415188763,0.12275792122169715,0.039786460455826685,0.001296865383987775,0.0,30.67894397295574,0.6844335767917767,0.4565829802733244,0.133864717818307,1.7585296962814696,K_Y_cumulative
log_gdp_pc,log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0014365243485479247,0.011802364162059714,0.903124760490793,0.039786282408981646,0.0013890581042522567,0.0,28.642633657430036,-0.036106021009483236,0.29617035783268103,0.902970582813005,1.7224236752719864,K_Y_cumulative
log_gdp_pc,log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.014634920781041791,0.01305027503126149,0.26210647453044,0.03980766360519818,0.001485283949606559,0.0,26.801382736104397,-0.36764078711544196,0.31990282908226186,0.25046262408014197,1.3547828881565445,K_Y_cumulative
log_gdp_pc,log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.002649979074189531,0.020861073439803837,0.8989167713585233,0.039713344248176526,0.0015515835609383136,0.0,25.595362858936227,-0.0667276736411139,0.52401254913086,0.8986714299806886,1.2880552145154307,K_Y_cumulative
log_gdp_pc,log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0038216608752228583,0.008310608832513524,0.6456215243146091,0.03989602451675735,0.0015759957005223224,0.0,25.314805429694292,-0.09579051851689291,0.20945315807172635,0.647429389626456,1.1922646959985377,K_Y_cumulative
log_gdp_pc,log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.011812318841049154,0.009336136632597986,0.20579047694519392,0.039983009832519394,0.001602348551266623,0.0,24.95275438100759,-0.29543345762433915,0.22513762711603666,0.18944088068302367,0.8968312383741985,K_Y_cumulative
log_gdp_pc,log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",-0.0004029741705688363,0.014957254365694504,0.978506217222614,0.0404031551988254,0.0015533195442639922,0.0,26.010845835310455,-0.009973829236498628,0.37032339170445766,0.9785133681524778,0.8868574091377,K_Y_cumulative
log_gdp_pc,log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775}",0.002272304427745193,0.0061666041609363415,0.7125112296450797,0.04075830667811546,0.001603359909613302,0.0,25.420559934011038,0.05575070735127649,0.150230037354264,0.7105613629922656,0.9426081164889764,K_Y_cumulative
trade,trade,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.04117361687130627,0.0012433205989083869,0.0,0.04117361687130627,0.0012433205989083869,0.0,33.11584872594886,1.0,7.611211278980303e-19,0.0,1.0,K_G_cumulative
trade,trade,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.0005560822417479646,0.0027655285832402184,0.8406389171376216,0.04117361687130627,0.0012433205989083869,0.0,33.11584872594886,0.013505790455234357,0.06720959862927374,0.8407374192686285,1.0135057904552343,K_G_cumulative
trade,trade,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.007261732119271199,0.001959655631233366,0.00021087722405987996,0.04117361687130627,0.0013715757207078735,0.0,30.019208017225964,-0.17636857461341635,0.04778949224624873,0.0002237869284935634,0.837137215841818,K_G_cumulative
trade,trade,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.005652620388088487,0.002987320221279323,0.058463755875994394,0.041220977710837055,0.001481260139828939,0.0,27.828317661742652,-0.13712970196246474,0.06894193699126011,0.04669449625428479,0.7000075138793533,K_G_cumulative
trade,trade,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.002488693768281336,0.002208987098597594,0.2599022749987139,0.04113296630391102,0.0015482812717179893,0.0,26.566856459013707,-0.06050362985965116,0.05174318857838389,0.24228029661349293,0.6395038840197022,K_G_cumulative
trade,trade,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.0002333734421950048,0.001506870414420085,0.8769214917247172,0.0413648847623819,0.0015517895605919802,0.0,26.656246318993105,-0.005641825029505209,0.03645993181324096,0.8770259660746584,0.6338620589901969,K_G_cumulative
trade,trade,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.0014724786516839407,0.0016705539172609792,0.3780843771570177,0.04150592398721569,0.0015608804139679343,0.0,26.59135422277671,-0.035476349162531146,0.04106831106647138,0.38767713764575973,0.5983857098276658,K_G_cumulative
trade,trade,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.002354813853529744,0.0015913293316661477,0.1389325490204516,0.04189718805302796,0.0013997101228680816,0.0,29.93276062559179,0.05620457990042983,0.036952798907388854,0.12826409696220775,0.6545902897280956,K_G_cumulative
trade,trade,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.003044964037786579,0.0016238545639407009,0.060772670531429096,0.04230952609871764,0.0011995021225990649,0.0,35.27257292971015,0.07196875783203038,0.0394034759800573,0.06778144006837827,0.726559047560126,K_G_cumulative
trade,trade,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.05678305741051189,0.00967313574810836,4.353196914053115e-09,0.04117361687130627,0.0012433205989083869,0.0,33.11584872594886,1.3791126873307011,0.21462119868644092,1.311786235191903e-10,1.3791126873307011,K_Y_cumulative
trade,trade,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.03744433402987266,0.01339221637492504,0.00517430220673476,0.04117361687130627,0.0012433205989083869,0.0,33.11584872594886,0.9094254251918167,0.32347707954357424,0.0049325490353224755,2.288538112522518,K_Y_cumulative
trade,trade,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.0008755374055987,0.010547182991005932,0.9338424011720132,0.04117361687130627,0.0013715757207078735,0.0,30.019208017225964,-0.02126452500724702,0.25608910086907094,0.9338231926991747,2.267273587515271,K_Y_cumulative
trade,trade,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.018157370750506482,0.013184282910389956,0.1684509768484146,0.041220977710837055,0.001481260139828939,0.0,27.828317661742652,-0.44048859970958143,0.3065576091164932,0.15075014477137705,1.8267849878056894,K_Y_cumulative
trade,trade,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.014499997607109072,0.015456902597332836,0.34819710161153816,0.04113296630391102,0.0015482812717179893,0.0,26.566856459013707,-0.3525152428826991,0.36387044439225574,0.33264833798883653,1.4742697449229902,K_Y_cumulative
trade,trade,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.008093705857495087,0.003941637791560579,0.04003510685872813,0.0413648847623819,0.0015517895605919802,0.0,26.656246318993105,-0.19566610432952722,0.09544401704391643,0.040358430198284,1.278603640593463,K_Y_cumulative
trade,trade,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",-0.0008718772801331957,0.005615798601309289,0.8766207859359547,0.04150592398721569,0.0015608804139679343,0.0,26.59135422277671,-0.02100609253757955,0.13486167157695633,0.8762219756390297,1.2575975480558834,K_Y_cumulative
trade,trade,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.009450965587225362,0.00370759814561177,0.010800741162213301,0.04189718805302796,0.0013997101228680816,0.0,29.93276062559179,0.22557517643579258,0.09097005551956155,0.013150621995666523,1.4831727244916761,K_Y_cumulative
trade,trade,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,8,8,POL,2025,OK,"{""trade"": -0.16113002632933232}",0.013313420879821458,0.00393153480245346,0.0007083765260924579,0.04230952609871764,0.0011995021225990649,0.0,35.27257292971015,0.31466721817583715,0.0858170151489215,0.0002456787316724718,1.7978399426675131,K_Y_cumulative
trade+debt,trade|debt,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.042184975818201575,0.0008144526880181555,0.0,0.042184975818201575,0.0008144526880181555,0.0,51.79548970591795,1.0,0.0,,1.0,K_G_cumulative
trade+debt,trade|debt,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.0006879099702955879,0.002950355390343548,0.815635821042251,0.042184975818201575,0.0008144526880181555,0.0,51.79548970591795,0.01630698979798336,0.06997281380550553,0.8157245161369455,1.0163069897979833,K_G_cumulative
trade+debt,trade|debt,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.008256592632817495,0.0024060966836035444,0.0006001870366192374,0.042184975818201575,0.0008347772847458176,0.0,50.53440790623158,-0.19572353599062675,0.057249505510251715,0.0006290227344174504,0.8205834538073566,K_G_cumulative
trade+debt,trade|debt,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.006424165874857596,0.0032497115957013873,0.04805950978667495,0.04222345663320338,0.0008989427472658477,0.0,46.97012881145864,-0.15214684886328816,0.07485735332884517,0.04210403891769143,0.6684366049440684,K_G_cumulative
trade+debt,trade|debt,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.0030761281147917503,0.0020020778396153778,0.12442369158039246,0.04212779460345413,0.0009074410398376821,0.0,46.42482845055113,-0.0730189686820096,0.046410472813168624,0.1156425285394369,0.5954176362620589,K_G_cumulative
trade+debt,trade|debt,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-4.824674400860822e-05,0.0011823679575545547,0.9674512052570421,0.04220655224687292,0.0009002364710541118,0.0,46.88385063699108,-0.0011431102859670993,0.02801950439709928,0.9674577718495492,0.5942745259760918,K_G_cumulative
trade+debt,trade|debt,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.000628111476657299,0.0014056287762233854,0.6549801524982626,0.04235272897443014,0.000854145402751035,0.0,49.584917085569145,-0.014830484171079327,0.033350072901787355,0.6565429246356567,0.5794440418050124,K_G_cumulative
trade+debt,trade|debt,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.0019789953280490743,0.002162107055545094,0.3600296101513685,0.04255653308438939,0.0007013707169924218,0.0,60.676233058143495,0.046502738466141884,0.050229878865386844,0.35455079009367774,0.6259467802711542,K_G_cumulative
trade+debt,trade|debt,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.0023613634396955274,0.0011986148050059876,0.04882954831108255,0.04274346252235891,0.0005185650800146459,0.0,82.42641891959192,0.05524501994802852,0.027739411148906403,0.04641809584808332,0.6811918002191828,K_G_cumulative
trade+debt,trade|debt,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.05762666207525728,0.010070352728652513,1.0502502201248376e-08,0.042184975818201575,0.0008144526880181555,0.0,51.79548970591795,1.3660470572177754,0.22648048162088455,1.6231145316680795e-09,1.3660470572177754,K_Y_cumulative
trade+debt,trade|debt,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.03212252462956612,0.013376408639418774,0.016331081138182713,0.042184975818201575,0.0008144526880181555,0.0,51.79548970591795,0.761468366557797,0.31140613559764146,0.014474852487746936,2.1275154237755727,K_Y_cumulative
trade+debt,trade|debt,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.006839314247020935,0.010083093034469802,0.4975845012171707,0.042184975818201575,0.0008347772847458176,0.0,50.53440790623158,-0.16212677889150223,0.23986324752425703,0.49909564079278956,1.9653886448840703,K_Y_cumulative
trade+debt,trade|debt,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.023695657120825372,0.01395900260733875,0.08959878541785549,0.04222345663320338,0.0008989427472658477,0.0,46.97012881145864,-0.5611965246396182,0.3222002071705093,0.08154985548651039,1.404192120244452,K_Y_cumulative
trade+debt,trade|debt,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.01804126989864735,0.015623260938608902,0.24818470755087874,0.04212779460345413,0.0009074410398376821,0.0,46.42482845055113,-0.4282509936365887,0.3632470396988129,0.23841710373870306,0.9759411266078634,K_Y_cumulative
trade+debt,trade|debt,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.01057511008290614,0.005795427749616181,0.06804128344056148,0.04220655224687292,0.0009002364710541118,0.0,46.88385063699108,-0.25055612268565836,0.13972109772342525,0.07293151230037531,0.725385003922205,K_Y_cumulative
trade+debt,trade|debt,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",-0.003032313291353392,0.003922872074880953,0.43953246178616867,0.04235272897443014,0.000854145402751035,0.0,49.584917085569145,-0.07159664476837155,0.09329466710850286,0.44282896571062413,0.6537883591538335,K_Y_cumulative
trade+debt,trade|debt,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.007772494898158042,0.003560304823259019,0.02902858227945515,0.04255653308438939,0.0007013707169924218,0.0,60.676233058143495,0.18263928790311051,0.08287445187033017,0.02753792793958909,0.836427647056944,K_Y_cumulative
trade+debt,trade|debt,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""debt"": -0.08146573873820974, ""trade"": -0.16113002632933232}",0.0130358632573715,0.004063504909134488,0.0013364554347667923,0.04274346252235891,0.0005185650800146459,0.0,82.42641891959192,0.3049791123157723,0.09240827618202187,0.0009656633654804292,1.1414067593727162,K_Y_cumulative
trade+debt+liq,trade|debt|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.04266781968900655,0.0007982212637505056,0.0,0.04266781968900655,0.0007982212637505056,0.0,53.45362448568262,1.0,1.2244262132674655e-18,0.0,1.0,K_G_cumulative
trade+debt+liq,trade|debt|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.0013159676202162845,0.002731060889887964,0.629910964638537,0.04266781968900655,0.0007982212637505056,0.0,53.45362448568262,0.030842157621551642,0.06419193674897666,0.6308948052946255,1.0308421576215516,K_G_cumulative
trade+debt+liq,trade|debt|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.008790122460333958,0.00233125810218074,0.000162888939437833,0.04266781968900655,0.0007821171537206285,0.0,54.55425633619008,-0.2060129278787299,0.05438149536015722,0.00015168713737900852,0.8248292297428217,K_G_cumulative
trade+debt+liq,trade|debt|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.006563461846078831,0.0032121103728160114,0.04101792291046169,0.04269573247641247,0.000786130952710361,0.0,54.31122172356839,-0.15372641398539905,0.07378276964089137,0.03720565511280771,0.6711028157574227,K_G_cumulative
trade+debt+liq,trade|debt|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.002706048859770978,0.002132841908148934,0.20452929164368294,0.042587821740690965,0.0007400973382390357,0.0,57.54354128880275,-0.06354043830293993,0.04939087799005439,0.1982751594801151,0.6075623774544827,K_G_cumulative
trade+debt+liq,trade|debt|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.00011508520030369789,0.001235610538814975,0.9257920606291532,0.04260724683779412,0.0007042273756604754,0.0,60.50211666059412,-0.002701071034742693,0.02901433633617517,0.9258285990684005,0.6048613064197401,K_G_cumulative
trade+debt+liq,trade|debt|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.0006822462750310937,0.0013695931367448092,0.6183868355523416,0.04275466418763581,0.0006210944064973692,0.0,68.8376255531725,-0.01595723619853368,0.03216471423189873,0.6198168081751905,0.5889040702212064,K_G_cumulative
trade+debt+liq,trade|debt|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.0018910222535011097,0.001749266528948556,0.2796805504171136,0.04302374312304105,0.0004317828491107033,0.0,99.6420844682748,0.043952992376629973,0.04045745322173906,0.2773018954632589,0.6328570625978364,K_G_cumulative
trade+debt+liq,trade|debt|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.002205527264397438,0.0012743982971232862,0.08351562928568712,0.043121027783824664,0.0003728145717559781,0.0,115.66347200626345,0.05114737235518222,0.02933942881764453,0.08128154612270833,0.6840044349530185,K_G_cumulative
trade+debt+liq,trade|debt|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.057430140382221675,0.01053445206240757,4.990474056221217e-08,0.04266781968900655,0.0007982212637505056,0.0,53.45362448568262,1.3459825414284918,0.23768575777784182,1.488656109494002e-08,1.3459825414284918,K_Y_cumulative
trade+debt+liq,trade|debt|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""debt"": -0.08146573873820974, ""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.036817967169715256,0.012317086629653943,0.002797289101877931,0.04266781968900655,0.0007982212637505056,0.0,53.45362448568262,0.8628977866239901,0.2839869086740145,0.00237749200167503,2.208880328052482,K_Y_cumulative
