estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,equation_role,outcome_col,regressor_position,regressor,coefficient,std_error,t_stat,p_value
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator,debt_dyn_ratio_h6,6,shock_G_I_x_log_gdp_pc,0.010182589185597142,0.04514492524499272,0.2255533513531856,0.8215488260575183
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator,debt_dyn_ratio_h6,7,dlog_gi_lag1,0.04514634417554127,0.040247817546431856,1.1217091243135913,0.26198613576174923
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator,debt_dyn_ratio_h6,8,dlog_gc_lag1,1.1423981127803609,0.26641860372842696,4.287981758003886,1.8030389662193613e-05
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator,debt_dyn_ratio_h6,9,dlog_y_lag1,-0.9809831048869102,0.40582593148208645,-2.417250916678329,0.015638232927779327
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator,debt_dyn_ratio_h6,10,i_rate_lag1,0.024135909876878664,0.2044725340995394,0.1180398628264129,0.906036072687753
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.0393002098043937,0.0011496751308327532,34.18375221870466,0.0
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.0034081405658232347,0.0021423648822196544,1.590831045686363,0.11164760407848995
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,3,liq_z_lag1,-0.00023748023922388217,0.00025880098167047505,-0.9176172273034882,0.3588192955777023
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,-0.0003016402142142127,0.0005191393133384658,-0.5810390514916578,0.5612141343703416
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_liq,0.0038548259133904246,0.0008339623379675781,4.62230215669558,3.795046924270906e-06
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.0012159123666121135,0.0009797868334874356,-1.240996842429712,0.2146069153356316
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.0028198225080353634,0.0009443263213038539,-2.986067892444179,0.002825898965655327
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.020020082326610227,0.0045335701140356245,4.4159639804906545,1.0056082983433967e-05
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.022187111550758053,0.005865187003414988,3.7828481066059227,0.0001550440360544858
liq_plus_log_gdp_pc__h6__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,6,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.03394456170463887,0.006751288530110531,-5.027864170409428,4.959729760223297e-07
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,1,shock_G_I,0.005542785206130504,0.05833178858309767,0.09502169127275127,0.9242975977302748
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,2,shock_G_C,0.7907775039473929,0.4044890489118529,1.9550034940988497,0.0505826578581865
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,3,liq_z_lag1,-0.1062567009583707,0.03391610073798983,-3.1329279795230502,0.001730719036645123
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,4,log_gdp_pc_z_lag1,0.32980807909501514,0.07414672273461836,4.448046615296067,8.66547267452944e-06
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,5,shock_G_I_x_liq,0.05196146275240917,0.027583752001976634,1.883770661391012,0.059596003662004016
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,6,shock_G_I_x_log_gdp_pc,-0.0035854725355502068,0.042802928484459414,-0.08376699124341445,0.9332416929213387
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,7,dlog_gi_lag1,0.04494752107604713,0.03225490140213211,1.3935097960980287,0.16346568480216783
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,8,dlog_gc_lag1,1.1518352276458015,0.1797939393239788,6.406418547681175,1.489777190499808e-10
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,9,dlog_y_lag1,-0.9053623747726893,0.35825137088924003,-2.527170719613516,0.011498559313756429
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator,debt_dyn_ratio_h7,10,i_rate_lag1,0.23566318361231317,0.22092201611578627,1.0667256607363251,0.2860957360947374
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.03970294476759715,0.001086676666404088,36.53611602702192,0.0
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.0021260610707335816,0.0022540471992908216,0.9432194105795533,0.3455686869375951
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,3,liq_z_lag1,-0.0002755395118447538,0.00028273814300610234,-0.9745395825097671,0.3297886955393181
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,8.2690266049274e-05,0.0004175715528346385,0.1980265788891514,0.8430242685495044
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_liq,0.004269516241211549,0.0006577411195451296,6.491180366166243,8.516654048662531e-11
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.0010477460540533243,0.0009890596604476872,-1.0593355446112052,0.2894469926304537
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.0028674398524507687,0.000977289544239995,-2.9340740104619454,0.003345444263382902
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.020749513678757672,0.00452673914265423,4.58376615591578,4.566749424395056e-06
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.021179265045737777,0.006809087145999513,3.1104411783275614,0.0018680809821058908
liq_plus_log_gdp_pc__h7__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,7,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.034476644555481564,0.00636211323299515,-5.419055476202312,5.991472540323173e-08
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,1,shock_G_I,0.029195339132730435,0.0378422942408535,0.7715002411564135,0.440410479520184
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,2,shock_G_C,0.7602475651277061,0.3167866479570761,2.399872501036464,0.016400783281777187
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,3,liq_z_lag1,-0.0963342854182311,0.03808363349418985,-2.529545544359052,0.011421035015340308
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,4,log_gdp_pc_z_lag1,0.3961867214868812,0.07689785593144932,5.152116618700817,2.5756277932664773e-07
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,5,shock_G_I_x_liq,0.036741716040875935,0.02882833747559367,1.2744999975104983,0.20248627353875337
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,6,shock_G_I_x_log_gdp_pc,0.01889007904347865,0.031544118365347595,0.5988463150147861,0.5492753739440086
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,7,dlog_gi_lag1,0.049157410351797035,0.021929249557495114,2.241636688155419,0.024984862791232576
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,8,dlog_gc_lag1,1.1695049497130063,0.18760021903420768,6.234027634582637,4.545928078414363e-10
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,9,dlog_y_lag1,-0.8209330710990901,0.4071961355931349,-2.0160630205964325,0.043793386281953506
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator,debt_dyn_ratio_h8,10,i_rate_lag1,0.42311679658469986,0.24568213651008342,1.7222122967305524,0.08503106810483452
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,1,shock_G_I,0.03996699058008423,0.001163858898140473,34.34006531542656,0.0
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,2,shock_G_C,0.0034785212065350356,0.0014109136520996915,2.465438761159037,0.013684556512266965
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,3,liq_z_lag1,-0.0003487787833274142,0.00034896436253882676,-0.9994682001048405,0.3175679363067865
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,4,log_gdp_pc_z_lag1,0.00032061893951469217,0.0004298595935479687,0.7458689868204926,0.4557465612902587
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,5,shock_G_I_x_liq,0.00414209397555026,0.0005985863348334409,6.919793744878613,4.523048602322888e-12
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,6,shock_G_I_x_log_gdp_pc,-0.001317031998786068,0.0011226431775906186,-1.1731528103280693,0.24073453191548566
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,7,dlog_gi_lag1,-0.0034120268310567927,0.0006604503992752141,-5.166212080121673,2.3888572497909877e-07
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,8,dlog_gc_lag1,0.021382670859523736,0.005262405540151357,4.06328829969055,4.838620633429436e-05
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,9,dlog_y_lag1,0.023268156273426405,0.006228573043227286,3.735712194742151,0.00018718465907419102
liq_plus_log_gdp_pc__h8__direct_debt_ratio,liq+log_gdp_pc,liq|log_gdp_pc,8,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator,gi_dyn0,10,i_rate_lag1,-0.030738832461623476,0.005812034354064418,-5.288824977458621,1.231046145022674e-07
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,1,shock_G_I,-0.04717550233698837,0.014631703916833832,-3.224197441742432,0.001263262683564692
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,2,shock_G_C,-0.5359387286847558,0.1068130075117101,-5.0175417879325215,5.233682014438301e-07
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,3,trade_z_lag1,-0.008611483282191025,0.007098077491433482,-1.2132134782388668,0.2250482123274442
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,4,debt_z_lag1,-0.04633874299814489,0.01191073186978768,-3.890503413621964,0.00010003646957978951
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,5,liq_z_lag1,0.018586157855304607,0.008385221454152157,2.2165375067227586,0.02665471213240833
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,6,shock_G_I_x_trade,0.000753708097860612,0.01696471889404214,0.04442797446678045,0.9645632632589622
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,7,shock_G_I_x_debt,-0.029981555358880335,0.02168464958588669,-1.3826165481776396,0.16678247227165177
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,8,shock_G_I_x_liq,-0.009013988733966572,0.026859902885182203,-0.3355927522336396,0.7371779902350108
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,9,dlog_gi_lag1,-0.023300739193800282,0.01679869067999017,-1.3870568628039002,0.1654244243911911
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,10,dlog_gc_lag1,-0.22894709275012515,0.08806866397006326,-2.599643078813481,0.009332076646580312
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,11,dlog_y_lag1,-0.32214520147194964,0.1264835977624016,-2.546932623446534,0.010867441324782012
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h0,12,i_rate_lag1,-0.1961017300960739,0.1368723932955222,-1.4327339894807656,0.1519338720820398
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.040371866272002066,0.0007495812952837143,53.85922317701569,0.0
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.001680942002882322,0.002525733067696052,0.6655263869256224,0.505713872089689
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-0.0001378333794313532,0.00014887805225338767,-0.9258139621330036,0.3545426699629066
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,2.6191995898393555e-05,0.00023674572840181853,0.11063344658932552,0.9119070237403875
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,5,liq_z_lag1,-0.0001572863659511425,0.0001882461103292857,-0.835535808288482,0.4034160941470024
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.0004826674577863014,0.0009736459165622713,-0.4957320208259011,0.6200834921096856
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.0030214803288737143,0.0007315369074867486,-4.130318372116374,3.622612030396155e-05
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_liq,0.0034263164496345123,0.0006184142545118166,5.540487504349793,3.0163076258915567e-08
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.002386769201999529,0.0008070529163710685,-2.9573887332341107,0.0031025670110258474
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.021063386067849996,0.0038374022553631297,5.4889700547843105,4.0428414838089566e-08
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.018725387621344403,0.00498799159438349,3.7540936601475647,0.0001739698097000808
trade_plus_debt_plus_liq__h0__direct_debt_ratio,trade+debt+liq,trade|debt|liq,0,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h0,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.027392366158733993,0.007384572900488218,-3.709404257749693,0.0002077474972066451
