feature_set,scenario,scenario_sign,year,horizon_from_2028,Y_shortfall_pct,direct_discretionary_PB_level_pp,delta_cyclical_PB_pp,baseline_PB_pp,PB_new_pp,nominal_gdp_growth_new_pct,baseline_D_Y_pp,D_Y_new_pp,dsa_margin_vs_baseline_pp,direct_DY_LP_margin_initial_action_pp
liq,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
liq,three_1pp_cut_2028_2030,cut,2028,0,1.1796701513717092,1.0,-0.5662416726584204,-3.879892110824585,-3.4461337834830053,4.178862254480409,73.19452667236328,73.58821364278441,0.393686970421129,1.509386734197549
liq,three_1pp_cut_2028_2030,cut,2029,1,3.436183655185291,2.0312322340102167,-1.6493681544889396,-3.947735786437988,-3.5658717069167105,2.829011955800431,77.04766845703125,78.77637753283717,1.7287090758059236,4.022265566043063
liq,three_1pp_cut_2028_2030,cut,2030,2,5.804853619790036,2.876761994608067,-2.786329737499217,-3.9902679920196538,-3.8998357349108037,2.59418833670797,81.12287902832031,84.74618273907343,3.6233037107531203,6.313333539452581
liq,three_1pp_cut_2028_2030,cut,2031,3,6.595540629186176,2.594412612526404,-3.165859502009364,-3.907489061355591,-4.478935950838551,4.436241714455202,85.14363861083984,90.06183959683138,4.9182009859915325,6.803260633011996
liq,three_1pp_cut_2028_2030,cut,2032,4,6.056912242616467,2.256913956777343,-2.9073178764559042,-4.024710655212402,-4.675114574890964,6.0283541015633935,89.33782958984375,94.39882819570457,5.060998605860817,5.56375975298206
liq,three_1pp_cut_2028_2030,cut,2033,5,5.450623309707407,2.1068352387105693,-2.6162991886595552,-3.841931581497192,-4.351395531446178,6.180206459074178,93.42025756835938,98.39739086760981,4.97713329925044,3.355555276191837
liq,three_1pp_cut_2028_2030,cut,2034,6,5.253201153480857,2.068444453950116,-2.521536553670811,-3.859153032302856,-4.312245132023551,5.764479108348697,97.61768341064452,102.8601563699461,5.24247295930158,1.6039237912842061
liq,three_1pp_cut_2028_2030,cut,2035,7,5.469657949845611,2.0900307192357155,-2.625435815925893,-3.876374483108521,-4.411779579798699,5.280555004981924,101.9944839477539,108.03597112511862,6.041487177364715,1.5883275856203969
liq,three_1pp_cut_2028_2030,cut,2036,8,5.943030665460828,2.16176800822286,-2.8526547194211975,-3.893596172332764,-4.584482883531102,4.687900588478899,106.79410552978516,114.1287014169678,7.334595887182644,3.5130950649138333
liq,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
liq,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
liq,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
liq,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
liq,three_1pp_expansion_2028_2030,expansion,2028,0,-1.1796701513717092,-1.0,0.5662416726584204,-3.879892110824585,-4.313650438166165,6.666137785613069,73.19452667236328,72.82013457272647,-0.37439209963680753,-1.509386734197549
liq,three_1pp_expansion_2028_2030,expansion,2029,1,-3.436183655185291,-2.0312322340102167,1.6493681544889396,-3.947735786437988,-4.329599865959265,7.578818425552147,77.04766845703125,75.469068842839,-1.5785996141922567,-4.022265566043063
liq,three_1pp_expansion_2028_2030,expansion,2030,2,-5.804853619790036,-2.876761994608067,2.786329737499217,-3.9902679920196538,-4.080700249128503,7.582531184165386,81.12287902832031,77.94156509323439,-3.1813139350859245,-6.313333539452581
liq,three_1pp_expansion_2028_2030,expansion,2031,3,-6.595540629186176,-2.594412612526404,3.165859502009364,-3.907489061355591,-3.3360421718726307,6.10738093620582,85.14363861083984,80.8074831621554,-4.336155448684437,-6.803260633011996
liq,three_1pp_expansion_2028_2030,expansion,2032,4,-6.056912242616467,-2.256913956777343,2.9073178764559042,-4.024710655212402,-3.3743067355338408,4.887743547073065,89.33782958984375,84.75385684838089,-4.583972741462858,-5.56375975298206
liq,three_1pp_expansion_2028_2030,expansion,2033,5,-5.450623309707407,-2.1068352387105693,2.6162991886595552,-3.841931581497192,-3.332467631548206,4.896234459445337,93.42025756835938,88.80308512641683,-4.617172441942543,-3.355555276191837
liq,three_1pp_expansion_2028_2030,expansion,2034,6,-5.253201153480857,-2.068444453950116,2.521536553670811,-3.859153032302856,-3.4060609325821614,5.346502454740554,97.61768341064452,92.69786719832938,-4.9198162123151405,-1.6039237912842061
liq,three_1pp_expansion_2028_2030,expansion,2035,7,-5.469657949845611,-2.0900307192357155,2.625435815925893,-3.876374483108521,-3.3409693864183434,5.738636602482172,101.9944839477539,96.32281803406225,-5.671665913691655,-1.5883275856203969
liq,three_1pp_expansion_2028_2030,expansion,2036,8,-5.943030665460828,-2.16176800822286,2.8526547194211975,-3.893596172332764,-3.202709461134427,5.6870057210549385,106.79410552978516,99.94695854314897,-6.84714698663619,-3.5130950649138333
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2028,0,1.0843703004896887,1.0,-0.5204977442350506,-3.879892110824585,-3.4003898550596356,4.279329739795612,73.19452667236328,73.4748916200654,0.2803649477021253,1.8219106948426478
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2029,1,3.056786273150135,1.9282592401028014,-1.4672574111120649,-3.947735786437988,-3.4867339574472513,3.133565743663458,77.04766845703125,78.35966464047414,1.3119961834428864,4.918451553532723
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2030,2,4.895545041492476,2.671245753671232,-2.3498616199163886,-3.9902679920196538,-3.6688838582648104,3.179187637094394,81.12287902832031,83.63161506814079,2.5087360398204765,7.521082316650933
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2031,3,4.972736351178063,2.3209474942830077,-2.38691344856547,-3.907489061355591,-3.973455015638053,5.234831929470163,85.14363861083984,87.78986952171493,2.64623091087509,6.939016607633421
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2032,4,4.013150737267651,1.9924098845599778,-1.9263123538884723,-4.024710655212402,-3.9586131245408973,6.484969990676714,89.33782958984375,91.04384999893927,1.7060204090955153,4.412838861398393
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2033,5,3.1362852641125603,1.833480049622917,-1.505416926774029,-3.841931581497192,-3.5138684586483038,6.463100507027586,93.42025756835938,93.9764076968499,0.556150128490529,0.7114321354669938
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2034,6,2.5225279656409327,1.7601499901865303,-1.2108134235076478,-3.859153032302856,-3.3098164656239737,6.212858413221323,97.61768341064452,97.03265186598053,-0.5850315446639911,-1.8928241314277634
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2035,7,2.0338889885634175,1.7543626993735997,-0.9762667145104403,-3.876374483108521,-3.0982784982453615,6.050590820876178,101.9944839477539,100.14188968021259,-1.8525942675413205,-3.299256660110814
liq+log_gdp_pc,three_1pp_cut_2028_2030,cut,2036,8,1.758425109070315,1.8870718938473547,-0.8440440523537511,-3.893596172332764,-2.8505683308391605,5.510622854711378,106.79410552978516,103.59873859832997,-3.195366931455183,-3.425003710405907
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2028,0,-1.0843703004896887,-1.0,0.5204977442350506,-3.879892110824585,-4.359394366589535,6.565670300297866,73.19452667236328,72.93046472454984,-0.2640619478134454,-1.8219106948426478
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2029,1,-3.056786273150135,-1.9282592401028014,1.4672574111120649,-3.947735786437988,-4.4087376154287234,7.285276765576887,77.04766845703125,75.85092891436908,-1.196739542662172,-4.918451553532723
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2030,2,-4.895545041492476,-2.671245753671232,2.3498616199163886,-3.9902679920196538,-4.311652125774497,7.050599712470729,81.12287902832031,78.91510942988336,-2.207769598436954,-7.521082316650933
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2031,3,-4.972736351178063,-2.3209474942830077,2.38691344856547,-3.907489061355591,-3.8415231070731286,5.397818810618049,85.14363861083984,82.80870623506289,-2.3349323757769582,-6.939016607633421
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2032,4,-4.013150737267651,-1.9924098845599778,1.9263123538884723,-4.024710655212402,-4.090808185883907,4.4567559617154195,89.33782958984375,87.82983552674698,-1.507994063096774,-4.412838861398393
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2033,5,-3.1362852641125603,-1.833480049622917,1.505416926774029,-3.841931581497192,-4.169994704346081,4.609941421748265,93.42025756835938,92.98500692745714,-0.43525064090223964,-0.7114321354669938
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2034,6,-2.5225279656409327,-1.7601499901865303,1.2108134235076478,-3.859153032302856,-4.408489598981739,4.916013570653099,97.61768341064452,98.28886616505596,0.671182754411447,1.8928241314277634
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2035,7,-2.0338889885634175,-1.7543626993735997,0.9762667145104403,-3.876374483108521,-4.654470467971681,5.018694604974172,101.9944839477539,103.92031695182544,1.925833004071535,3.299256660110814
liq+log_gdp_pc,three_1pp_expansion_2028_2030,expansion,2036,8,-1.758425109070315,-1.8870718938473547,0.8440440523537511,-3.893596172332764,-4.936624013826368,4.930725555448423,106.79410552978516,110.06388728144181,3.2697817516566516,3.425003710405907
log_gdp_pc,three_1pp_cut_2028_2030,cut,2024,-4,0.0,0.0,0.0,-4.269382953643799,-4.269382953643799,,55.08902359008789,55.08902359008789,0.0,0.0
log_gdp_pc,three_1pp_cut_2028_2030,cut,2025,-3,0.0,0.0,0.0,-4.325899124145508,-4.325899124145508,6.943162276891779,59.51612854003906,59.51612854003906,0.0,0.0
log_gdp_pc,three_1pp_cut_2028_2030,cut,2026,-2,0.0,0.0,0.0,-3.591127634048462,-3.591127634048462,6.625874450677793,64.90138244628906,64.90138244628906,0.0,0.0
log_gdp_pc,three_1pp_cut_2028_2030,cut,2027,-1,0.0,0.0,0.0,-3.824702739715576,-3.824702739715576,6.173631620015585,69.67215728759766,69.67215728759766,0.0,0.0
log_gdp_pc,three_1pp_cut_2028_2030,cut,2028,0,1.074096119489693,1.0,-0.5155661373550526,-3.879892110824585,-3.3954582481796374,4.290161038262386,73.19452667236328,73.46268226199612,0.2681555896328405,1.7982268367721377
log_gdp_pc,three_1pp_cut_2028_2030,cut,2029,1,2.832625815771163,1.9032617227538031,-1.3596603915701582,-3.947735786437988,-3.4041344552543427,3.361304121850739,77.04766845703125,78.09968160154459,1.0520131445133387,4.786646904570549
log_gdp_pc,three_1pp_cut_2028_2030,cut,2030,2,4.555049491043149,2.6584044948659713,-2.1864237557007113,-3.9902679920196538,-3.518287252854394,3.3097109434272243,81.12287902832031,83.11502560751715,1.9921465791968416,7.489099532093725
log_gdp_pc,three_1pp_cut_2028_2030,cut,2031,3,4.83573625971,2.323621936874065,-2.3211534046608,-3.907489061355591,-3.9050205291423254,5.0105864441626125,85.14363861083984,87.38158474747175,2.237946136631905,7.138956754923778
log_gdp_pc,three_1pp_cut_2028_2030,cut,2032,4,4.365261777943962,2.021895338061653,-2.0953256534131017,-4.024710655212402,-4.0981409705638505,5.941613195187334,89.33782958984375,91.22293849094717,1.8851089011034219,4.914282645191407
