country,year,nominal_gdp_mio_eur,debt_raw,gdp_pc_current_pps,gdp_pc_real_index_2020,gdp_pc_current_pps_2020_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,hh_net_financial_worth_to_gdp,liq_raw,trade_raw
FRA,2017,2291680.5,98.8,30585.2,105.42,31598.0,33310.611600000004,10.413631291871765,5554858.0,1679398.0,1.6910996100896263,-1.6910996100896263,0.2846
FRA,2018,2355362.8,98.5,31463.5,106.668,31598.0,33704.95464,10.42540012749224,5513762.0,1753711.0,1.5963786980077974,-1.5963786980077974,0.29096
FRA,2019,2432206.8,98.2,33247.6,108.409,31598.0,34255.075820000005,10.441590031834053,6017981.0,1817100.0,1.7271890696136531,-1.7271890696136531,0.29133
FRA,2020,2318276.2,114.9,31598.0,100.0,31598.0,31598.0,10.360849106432795,6327702.0,1900422.0,1.9097293066287786,-1.9097293066287786,0.28527
FRA,2021,2508102.3,112.8,33452.3,106.391,31598.0,33617.42818,10.422799907308445,6840527.0,1988925.0,1.9343716562119497,-1.9343716562119497,0.30007
FRA,2022,2653997.2,111.4,35188.1,108.868,31598.0,34400.11064,10.445815059635388,6506551.0,2078965.0,1.6682707879269805,-1.6682707879269805,0.33116
FRA,2023,2826541.5,109.5,38056.4,110.153,31598.0,34806.144940000006,10.457549228910008,6907064.0,2112225.0,1.6963624981271281,-1.6963624981271281,
FRA,2024,2919899.9,112.6,39216.6,111.171,31598.0,35127.812580000005,10.466748476882296,7087946.0,2103667.0,1.7070033804925984,-1.7070033804925984,
FRA,2025,2979085.1,115.6,40702.7,111.827,31598.0,35335.095460000004,10.472631954691986,7308824.0,2114002.0,1.7437642180815849,-1.7437642180815849,
DEU,1995,1983157.1,54.9,19878.6,74.936,37974.3,28456.421448000005,10.256129124033095,2654986.0,1200288.3,0.7335262042528047,-0.7335262042528047,0.20101
DEU,1996,1975310.3,57.7,20590.9,75.567,37974.3,28696.039281,10.264514388077922,2752386.6,1240144.9,0.7655717180232393,-0.7655717180232393,0.21317
DEU,1997,1958621.6,58.8,20755.6,76.927,37974.3,29212.489761000004,10.28235162834641,2925539.9,1283216.5,0.8385097968898126,-0.8385097968898126,0.23021
DEU,1998,2008652.6,59.4,21327.8,78.601,37974.3,29848.179543000002,10.303879130126806,3163961.0,1371637.0,0.8923016354346192,-0.8923016354346192,0.24044
DEU,1999,2077240.0,60.3,22346.0,80.298,37974.3,30492.603414,10.325239422168558,3439903.0,1468426.0,0.9490848433498296,-0.9490848433498296,0.2556
DEU,2000,2129660.0,59.2,23030.4,82.573,37974.3,31356.518739,10.353177458704108,3517630.0,1514503.0,0.9405853516523764,-0.9405853516523764,0.28076
DEU,2001,2195530.0,58.1,23980.4,83.862,37974.3,31846.007466000003,10.36866729885709,3617566.0,1536038.0,0.948075407760313,-0.948075407760313,0.27718
DEU,2002,2223360.0,59.8,24466.9,83.608,37974.3,31749.552744000004,10.365633917418469,3573757.0,1552572.0,0.9090678072826712,-0.9090678072826712,0.26475
DEU,2003,2240810.0,63.3,25185.4,83.195,37974.3,31592.718885,10.360681957993735,3788600.0,1569114.0,0.9904837982693758,-0.9904837982693758,0.26655
DEU,2004,2293040.0,65.0,26286.2,84.257,37974.3,31996.005951000006,10.373366359960695,3954161.0,1574650.0,1.037710201304818,-1.037710201304818,0.28117
DEU,2005,2325710.0,67.1,26837.3,85.128,37974.3,32326.762104,10.383650714265697,4180174.0,1568833.0,1.1228145383560288,-1.1228145383560288,0.29115
DEU,2006,2426180.0,66.4,28037.1,88.598,37974.3,33644.470314000006,10.423603992119087,4190625.0,1567651.0,1.0811126956779793,-1.0811126956779793,0.30789
DEU,2007,2542220.0,63.7,29604.6,91.362,37974.3,34694.079966000005,10.454324345212916,4415151.0,1547152.0,1.128147445933082,-1.128147445933082,0.30506
DEU,2008,2589280.0,65.2,30326.4,92.433,37974.3,35100.78471900001,10.465978765870718,4216519.0,1532852.0,1.0364529907928073,-1.0364529907928073,0.30635
DEU,2009,2493970.0,72.4,28855.4,87.613,37974.3,33270.423459,10.412424096884633,4381779.0,1530147.0,1.143410706624378,-1.143410706624378,0.27803
DEU,2010,2615260.0,81.0,30625.5,91.461,37974.3,34731.674523,10.455407360037928,4560335.0,1535190.0,1.156728202932022,-1.156728202932022,0.32168
DEU,2011,2746910.0,78.5,32329.7,94.909,37974.3,36041.028387000006,10.492413245915614,4604478.0,1552805.0,1.1109475738193098,-1.1109475738193098,0.32847
DEU,2012,2799280.0,79.8,32665.5,95.219,37974.3,36158.748717,10.495674209842113,4833850.0,1569473.0,1.1661487954045326,-1.1661487954045326,0.32966
DEU,2013,2866480.0,77.5,33166.5,95.44,37974.3,36242.67192,10.497992485915926,5059369.0,1581084.0,1.2134342468811923,-1.2134342468811923,0.32419
DEU,2014,2984470.0,74.5,34447.6,97.23,37974.3,36922.41189,10.516574013947832,5299335.0,1604459.0,1.2380342238320372,-1.2380342238320372,0.32416
DEU,2015,3087030.0,71.2,35067.5,98.132,37974.3,37264.940076000006,10.525808219264052,5558733.0,1639034.0,1.2697314247027078,-1.2697314247027078,0.33803
DEU,2016,3195210.0,68.3,36023.5,99.674,37974.3,37850.50378200001,10.541399568737388,6167837.0,1687667.0,1.402151971231938,-1.402151971231938,0.331
DEU,2017,3333110.0,64.0,37470.1,102.25,37974.3,38828.721750000004,10.566915503049177,6567737.0,1746436.0,1.4464872146433811,-1.4464872146433811,0.33365
DEU,2018,3434030.0,60.8,38540.9,103.261,37974.3,39212.641923,10.576754471822955,6846389.0,1775988.0,1.4765162214657415,-1.4765162214657415,0.33539
DEU,2019,3537280.0,58.7,38992.6,104.212,37974.3,39573.777516,10.58592199396256,7437396.0,1862004.0,1.5761805681201375,-1.5761805681201375,0.33624
DEU,2020,3450720.0,68.0,37974.3,100.0,37974.3,37974.3,10.544664894114357,7912285.0,1935455.0,1.7320530208188436,-1.7320530208188436,0.31263
DEU,2021,3682340.0,67.9,40535.9,104.076,37974.3,39522.132467999996,10.584616109616585,8493163.0,2036323.0,1.7534611144000825,-1.7534611144000825,0.33127
DEU,2022,3989390.0,64.4,43346.6,105.273,37974.3,39976.684839,10.596051684131055,8242397.0,2124009.0,1.5336650465359365,-1.5336650465359365,0.36928
DEU,2023,4219310.0,62.3,45136.5,103.408,37974.3,39268.464144,10.578177036646805,8800348.0,2141387.0,1.578210892302296,-1.578210892302296,
DEU,2024,4328970.0,62.2,46387.1,102.612,37974.3,38966.188716000004,10.570449593088084,9451812.0,2154837.0,1.685614591923714,-1.685614591923714,
DEU,2025,4469910.0,63.5,47929.8,102.864,37974.3,39061.883952000004,10.572902435525597,9897033.0,2194584.0,1.7231776478721048,-1.7231776478721048,
GRC,1995,103206.4,100.4,12743.5,90.681,18866.4,17108.240184000002,9.747315508528118,113899.9,12965.5,0.9779858613419323,-0.9779858613419323,0.27451
GRC,1996,112262.3,103.7,13368.8,91.531,18866.4,17268.604584000004,9.756645367876228,129395.0,16911.6,1.0019694946567101,-1.0019694946567101,0.2826
GRC,1997,122477.8,102.6,13913.7,94.361,18866.4,17802.523704000003,9.78709550735378,159789.6,21336.8,1.1304318007018417,-1.1304318007018417,0.27532
GRC,1998,124754.4,100.8,14505.1,97.065,18866.4,18312.67116,9.815348512336904,185769.1,21641.0,1.3156097099581259,-1.3156097099581259,0.315
GRC,1999,134588.8,102.8,14840.6,99.265,18866.4,18727.73196,9.837760696808607,278879.1,24793.4,1.8878665981121758,-1.8878665981121758,0.32673
GRC,2000,137827.6,108.9,15631.4,102.951,18866.4,19423.147464,9.874220802039321,220716.4,31120.3,1.3756032899071013,-1.3756032899071013,0.35564
GRC,2001,147438.7,110.5,16808.7,107.179,18866.4,20220.818856,9.914467989083844,206417.7,40255.2,1.1269937947092588,-1.1269937947092588,0.33459
GRC,2002,158902.3,107.9,18024.6,111.788,18866.4,21090.371232,9.956571875593863,193694.3,49825.0,0.90539469850342,-0.90539469850342,0.32469
GRC,2003,174096.0,104.3,19096.0,117.986,18866.4,22259.710704,10.010533628518669,208979.1,59448.8,0.8588956667585699,-0.8588956667585699,0.31622
GRC,2004,188905.2,105.5,20287.2,124.024,18866.4,23398.863936,10.060442750423626,235981.8,73190.2,0.8617634665430066,-0.8617634665430066,0.30956
GRC,2005,194773.4,109.9,20481.1,125.124,18866.4,23606.394336,10.069272900755022,285053.1,90419.6,0.9992817294353334,-0.9992817294353334,0.31869
GRC,2006,214298.9,105.3,22327.0,132.787,18866.4,25052.126568000003,10.128713995843942,312202.8,108096.1,0.9524393265667719,-0.9524393265667719,0.27872
GRC,2007,229282.8,104.6,22815.1,137.094,18866.4,25864.702416000004,10.160634477094028,339643.5,127782.6,0.924015669731877,-0.924015669731877,0.35672
GRC,2008,238735.4,110.9,23623.4,136.81,18866.4,25811.121840000003,10.158560757091587,279526.7,141360.6,0.578741569117944,-0.578741569117944,0.38257
GRC,2009,234322.6,128.5,22620.2,130.83,18866.4,24682.91112,10.11386642568235,290820.6,145052.9,0.6220812674492344,-0.6220812674492344,0.34081
GRC,2010,223590.5,147.8,21075.8,123.221,18866.4,23247.366744000003,10.053947146278714,260768.7,158584.6,0.45701449748535833,-0.45701449748535833,0.29828
GRC,2011,203475.0,175.1,19146.0,111.215,18866.4,20982.266760000006,9.951432919965258,235159.0,152232.7,0.4075503133063029,-0.4075503133063029,0.35527
GRC,2012,185899.2,164.1,18153.6,102.503,18866.4,19338.625992,9.869859721602403,233532.4,148068.0,0.4597351683062648,-0.4597351683062648,0.33953
GRC,2013,178113.9,180.4,18572.7,100.903,18866.4,19036.763592000003,9.854127314485455,264675.9,138517.9,0.7082995768438063,-0.7082995768438063,0.32557
GRC,2014,176071.8,182.7,18958.3,102.382,18866.4,19315.797648000003,9.868678571063638,264300.5,132448.4,0.7488541606321967,-0.7488541606321967,0.38283
GRC,2015,175362.9,179.6,19131.7,102.823,18866.4,19398.998472,9.872976718564155,257803.8,126148.0,0.750761991276376,-0.750761991276376,0.38144
GRC,2016,174448.2,183.1,19106.0,103.219,18866.4,19473.709416,9.876820599788264,252881.0,124663.6,0.7349883805049292,-0.7349883805049292,0.37856
GRC,2017,177378.5,182.1,19700.8,104.947,18866.4,19799.720808000002,9.893423115977152,268538.7,120995.6,0.8317981040543245,-0.8317981040543245,0.42822
GRC,2018,180615.7,189.0,20203.0,107.332,18866.4,20249.684448,9.915894489598458,249030.0,122926.3,0.6981879205406838,-0.6981879205406838,0.40471
GRC,2019,185181.2,183.2,20765.1,109.892,18866.4,20732.664288,9.939465720470979,272735.9,118575.8,0.8324824550224322,-0.8324824550224322,0.40435
GRC,2020,167539.5,209.4,18866.4,100.0,18866.4,18866.4,9.845137841147656,279691.4,116198.0,0.9758498742087688,-0.9758498742087688,0.38288
GRC,2021,184574.6,197.3,21245.7,109.249,18866.4,20611.353336,9.933597335775294,300822.4,120619.0,0.9763174347933031,-0.9763174347933031,0.39349
GRC,2022,207008.7,177.8,24026.4,115.948,18866.4,21875.213472000003,9.993109469898199,310431.2,112021.3,0.9584616491963865,-0.9584616491963865,0.40875
GRC,2023,224686.2,164.3,26262.1,118.774,18866.4,22408.377936,10.017190182916956,333807.3,109983.3,0.996162648173319,-0.996162648173319,
GRC,2024,236736.0,154.2,27373.1,121.446,18866.4,22912.488144,10.039437374701018,350451.1,110790.5,1.012353845633955,-1.012353845633955,
GRC,2025,248353.7,146.1,28476.2,123.889,18866.4,23373.394296,10.059353658578148,401926.0,113991.5,1.1593727011113584,-1.1593727011113584,
HUN,1995,35585.4,83.9,7722.7,52.54,22731.5,11943.1301,9.38791150501946,21195.1,3603.1,0.4943600465359389,-0.4943600465359389,0.43505
HUN,1996,36896.3,71.2,7954.0,52.684,22731.5,11975.863459999999,9.390648524898866,23899.5,3480.1,0.5534267663695276,-0.5534267663695276,0.45593
HUN,1997,41831.0,62.2,8238.0,54.362,22731.5,12357.29803,9.422002101126855,27583.9,3758.2,0.5695704142860558,-0.5695704142860558,0.47309
HUN,1998,43477.8,60.4,8665.7,56.585,22731.5,12862.619275,9.46208065317997,30248.0,3755.9,0.6093247588424436,-0.6093247588424436,0.50723
HUN,1999,46121.5,60.3,9103.0,58.497,22731.5,13297.245555,9.495312191633625,35659.2,4540.1,0.6747200329564302,-0.6747200329564302,0.52925
HUN,2000,51300.9,55.6,9860.3,61.235,22731.5,13919.634025000001,9.541055642235317,40524.6,5768.8,0.6774890888853801,-0.6774890888853801,0.55086
HUN,2001,60068.8,52.2,10946.5,63.869,22731.5,14518.381735,9.583170831410115,51138.7,8312.3,0.7129558106704311,-0.7129558106704311,0.53067
HUN,2002,71785.3,55.6,11914.3,67.081,22731.5,15248.517515,9.632237565179004,60999.0,12397.8,0.67703554906088,-0.67703554906088,0.50622
HUN,2003,75344.2,58.2,12696.4,69.923,22731.5,15894.546745,9.673731357367393,63242.6,15957.4,0.6275891176759458,-0.6275891176759458,0.5094
HUN,2004,83798.3,58.9,13279.9,73.556,22731.5,16720.382139999998,9.724383741640672,76693.1,21323.9,0.660743714371294,-0.660743714371294,0.50862
HUN,2005,90999.5,60.6,13999.8,76.872,22731.5,17474.15868,9.768478421737033,85491.3,25280.1,0.6616651739844724,-0.6616651739844724,0.49622
HUN,2006,92038.0,64.5,14602.0,80.021,22731.5,18189.973615000003,9.808625820988851,97116.7,30100.2,0.7281394641343792,-0.7281394641343792,0.52731
HUN,2007,102368.2,65.6,15072.2,80.411,22731.5,18278.626465,9.81348770350894,106616.4,35502.3,0.6946893664243388,-0.6946893664243388,0.56197
HUN,2008,108278.8,71.8,16070.9,81.352,22731.5,18492.529880000002,9.825122139250903,105673.1,42293.6,0.5853361876932511,-0.5853361876932511,0.55125
HUN,2009,94416.6,78.2,15620.6,75.986,22731.5,17272.75759,9.75688583355324,111742.6,42004.4,0.7386222338021069,-0.7386222338021069,0.5374
HUN,2010,99562.8,80.2,16421.6,76.972,22731.5,17496.89018,9.769778440120378,115404.6,43749.4,0.7196985219379126,-0.7196985219379126,0.55997
HUN,2011,101986.9,80.5,17133.8,78.67,22731.5,17882.87105,9.791598609103218,106471.7,38447.6,0.6669886034382848,-0.6669886034382848,0.57592
HUN,2012,99979.9,78.4,17148.0,78.071,22731.5,17746.709365000002,9.78395538982978,119193.3,36416.1,0.8279384156215401,-0.8279384156215401,0.59593
HUN,2013,102210.9,77.2,17750.4,79.987,22731.5,18182.244905,9.808200842231392,124464.1,33949.2,0.8855699343220734,-0.8855699343220734,0.5947
HUN,2014,106335.3,76.5,18489.4,83.791,22731.5,19046.951165,9.854662323914445,127730.6,31735.9,0.9027547766357927,-0.9027547766357927,0.59951
HUN,2015,112854.0,75.7,19369.1,87.171,22731.5,19815.275865000003,9.894208427556391,138339.7,28579.5,0.9725858188455883,-0.9725858188455883,0.60236
HUN,2016,116593.5,74.6,19574.4,89.644,22731.5,20377.425860000003,9.922182991635408,152725.6,29008.6,1.061096887905415,-1.061096887905415,0.61051
HUN,2017,127222.5,72.0,20419.5,93.658,22731.5,21289.86827,9.965986570456453,167047.5,29248.2,1.083136237693804,-1.083136237693804,0.60157
HUN,2018,136580.0,68.8,21875.5,99.11,22731.5,22529.18965,10.022567065180683,177778.9,29526.7,1.0854605359496265,-1.0854605359496265,0.57625
HUN,2019,147373.2,65.0,23171.4,104.272,22731.5,23702.589680000005,10.073339590352091,193295.0,32330.4,1.0922243664384026,-1.0922243664384026,0.5694
HUN,2020,138954.5,78.7,22731.5,100.0,22731.5,22731.5,10.031506906750158,196739.4,33060.9,1.1779287464601722,-1.1779287464601722,0.56434
HUN,2021,154971.7,76.2,24805.4,107.663,22731.5,24473.414845,10.10534269900915,220823.1,37379.4,1.183723867002814,-1.183723867002814,0.55262
HUN,2022,168546.2,74.1,27305.5,112.435,22731.5,25558.162025,10.148711997650862,221042.4,36816.9,1.093026719083551,-1.093026719083551,0.56531
HUN,2023,196983.7,73.3,28967.5,111.666,22731.5,25383.35679,10.141848993751948,260078.5,40483.9,1.1147856396239892,-1.1147856396239892,
HUN,2024,206156.2,73.5,30445.4,112.812,22731.5,25643.859780000003,10.15205943714648,273396.6,41161.7,1.1264997123540303,-1.1264997123540303,
HUN,2025,218833.9,74.6,31704.2,113.958,22731.5,25904.362769999996,10.16216668022022,318675.4,49682.4,1.2292108306802556,-1.2292108306802556,
IRL,1995,52881.3,78.6,15897.1,35.435,62464.4,22134.26014,10.004881919714913,,,,,0.45194
IRL,1996,59701.5,69.9,17408.4,37.789,62464.4,23604.672116,10.069199942436974,,,,,0.45957
IRL,1997,73118.8,61.6,18990.4,41.517,62464.4,25933.344948000005,10.163284869364597,,,,,0.46565
IRL,1998,80565.7,51.4,20870.5,44.55,62464.4,27827.8902,10.233794041369512,,,,,0.49736
IRL,1999,92790.5,46.6,22598.8,48.709,62464.4,30425.784596,10.323045705395042,,,,,0.48464
IRL,2000,108495.3,36.4,25102.7,52.596,62464.4,32853.775824,10.399821958677366,,,,,0.47774
IRL,2001,122089.2,33.6,26983.1,54.533,62464.4,34063.711252,10.435987910465112,181543.0,60386.0,0.9923645989981096,-0.9923645989981096,0.48815
IRL,2002,135997.9,30.9,28877.6,56.751,62464.4,35449.171644,10.47585516480433,186434.0,73846.0,0.827865724397215,-0.827865724397215,0.48014
IRL,2003,145576.9,29.8,29791.5,57.508,62464.4,35922.027152,10.48910595601304,213207.0,91739.0,0.8343906210394644,-0.8343906210394644,0.46393
IRL,2004,156260.0,28.0,31672.0,60.35,62464.4,37697.265400000004,10.537342834996235,239489.0,113290.0,0.8076219121976194,-0.8076219121976194,0.46523
IRL,2005,170306.8,26.1,33146.1,62.392,62464.4,38972.788448,10.570618949480892,274301.0,146238.0,0.7519547076217744,-0.7519547076217744,0.47233
IRL,2006,184916.2,23.7,35198.4,63.82,62464.4,39864.78008,10.593248508302791,306371.0,174809.0,0.7114682218215602,-0.7114682218215602,0.46615
IRL,2007,197069.4,23.9,36927.4,65.217,62464.4,40737.407748000005,10.614902058595845,303650.0,200191.0,0.5249876439467518,-0.5249876439467518,0.49591
IRL,2008,187283.0,42.5,34227.5,60.965,62464.4,38081.421460000005,10.547481816464922,280850.0,212325.0,0.36589012350293404,-0.36589012350293404,0.51307
IRL,2009,169519.7,61.8,31297.0,57.309,62464.4,35797.722996,10.485639566902318,299266.0,206805.0,0.5454292332985488,-0.5454292332985488,0.61241
IRL,2010,167255.1,86.2,32680.2,58.01,62464.4,36235.59844,10.497797296930667,306804.0,193725.0,0.676087007212336,-0.676087007212336,0.662
IRL,2011,173120.4,109.6,33886.2,58.701,62464.4,36667.227444000004,10.509638649916765,304973.0,190184.0,0.6630587729695634,-0.6630587729695634,0.67617
IRL,2012,176621.9,118.9,34468.1,58.223,62464.4,36368.647612,10.501462353126914,305037.0,180259.0,0.7064695827640853,-0.7064695827640853,0.66392
IRL,2013,182908.6,117.7,35226.1,59.209,62464.4,36984.546596,10.518255444814743,320351.0,188486.0,0.7209338434606136,-0.7209338434606136,0.63103
IRL,2014,200594.9,101.4,37731.2,64.315,62464.4,40173.97886,10.600974772983372,352725.0,175531.0,0.883342497740471,-0.883342497740471,0.6546
IRL,2015,272282.9,74.0,51492.5,79.412,62464.4,49604.22932800001,10.811831377787527,369834.0,165094.0,0.7519385168881335,-0.7519385168881335,0.70552
IRL,2016,275933.1,72.7,50777.5,79.425,62464.4,49612.3497,10.811995067608274,380584.0,155379.0,0.8161579745235349,-0.8161579745235349,0.77922
IRL,2017,308366.0,65.2,55304.1,86.209,62464.4,53849.93459600001,10.893956468024838,394881.0,172816.0,0.7201345154783602,-0.7201345154783602,0.77284
IRL,2018,335136.0,61.3,58660.8,91.521,62464.4,57168.043524,10.953750341597914,398447.0,166415.0,0.6923517616728732,-0.6923517616728732,0.75269
IRL,2019,363752.6,55.8,59971.1,94.582,62464.4,59080.07880799999,10.986649070564535,432322.0,138388.0,0.8080602035559334,-0.8080602035559334,0.80762
IRL,2020,381728.7,56.9,62464.4,100.0,62464.4,62464.4,11.042352073440785,464364.0,137412.0,0.8565035848758555,-0.8565035848758555,0.83369
IRL,2021,448445.1,52.4,74716.4,114.947,62464.4,71800.95386800001,11.181653040017707,507517.0,138145.0,0.8236727305081492,-0.8236727305081492,0.87039
IRL,2022,520718.4,43.0,85692.0,121.017,62464.4,75592.542948,11.233112919048583,480611.0,147412.0,0.6398832843241183,-0.6398832843241183,0.85124
IRL,2023,524728.8,41.8,83596.5,115.806,62464.4,72337.52306400001,11.18909826472082,516299.0,142584.0,0.7122060005092153,-0.7122060005092153,
IRL,2024,562794.2,38.3,88476.9,116.85,62464.4,72989.6514,11.198072948437561,564067.0,142063.0,0.7498371518398733,-0.7498371518398733,
IRL,2025,638683.3,32.9,98782.9,129.24,62464.4,80728.99056,11.298853028408992,,,,,
ITA,1995,900369.7,119.1,18796.5,99.791,28386.4,28327.072423999998,10.251573249115566,1675597.7,246577.4,1.5871483680537006,-1.5871483680537006,0.23025
ITA,1996,1035610.7,118.9,19573.0,101.106,28386.4,28700.353583999997,10.264664721671823,1998424.9,291505.9,1.648224569328996,-1.648224569328996,0.21277
ITA,1997,1099046.2,116.5,20026.5,102.998,28386.4,29237.424272000004,10.283204820790747,2260170.4,312014.8,1.7725875399960438,-1.7725875399960438,0.22361
ITA,1998,1136926.5,113.9,20863.3,104.827,28386.4,29756.611528,10.300806622518255,2577463.0,332516.0,1.9745753133557886,-1.9745753133557886,0.2372
ITA,1999,1177549.7,113.1,21439.9,106.568,28386.4,30250.818752000003,10.317278529274523,2813172.0,379373.0,2.0668333574370576,-2.0668333574370576,0.24245
ITA,2000,1244744.2,108.7,22551.9,110.655,28386.4,31410.970920000003,10.354912503229738,3030758.0,425888.0,2.092695029227692,-2.092695029227692,0.27067
ITA,2001,1308623.1,108.5,23289.7,112.8,28386.4,32019.8592,10.37411158928932,3025419.0,464634.0,1.9568544984419118,-1.9568544984419118,0.26535
ITA,2002,1355522.3,105.9,23638.7,112.887,28386.4,32044.555368000005,10.374882568604118,3134917.0,507583.0,1.9382447636604723,-1.9382447636604723,0.25374
ITA,2003,1399386.0,105.1,24020.5,112.353,28386.4,31892.971992000003,10.370140950769894,3242662.0,554072.0,1.921264040086152,-1.921264040086152,0.23925
ITA,2004,1457356.2,104.7,24173.2,113.163,28386.4,32122.901832,10.37732450744199,3486133.0,610060.0,1.9734866465727459,-1.9734866465727459,0.24531
ITA,2005,1499073.1,106.2,24686.5,113.362,28386.4,32179.390767999997,10.379081488359704,3889283.0,674719.0,2.1443677429739747,-2.1443677429739747,0.25255
ITA,2006,1559864.2,106.3,25808.3,114.942,28386.4,32627.895888,10.39292290353638,4202625.0,748317.0,2.214492774435108,-2.214492774435108,0.26637
ITA,2007,1621714.5,103.5,26930.2,115.915,28386.4,32904.09556,10.401352414112218,4042274.0,817779.0,1.9883247020360242,-1.9883247020360242,0.27052
ITA,2008,1643718.8,105.8,27489.2,113.848,28386.4,32317.348672000004,10.38335947560672,3876884.0,846134.0,1.8438372792231859,-1.8438372792231859,0.26115
ITA,2009,1584106.8,116.1,26046.1,107.185,28386.4,30425.962840000004,10.32305156369846,3849758.0,872731.0,1.8793095263526423,-1.8793095263526423,0.22441
ITA,2010,1617944.7,118.8,26477.9,108.343,28386.4,30754.677352000006,10.333797370675391,3794648.0,908443.0,1.7838712287261735,-1.7838712287261735,0.25413
ITA,2011,1657362.2,119.1,27119.5,108.72,28386.4,30861.69408,10.33727102006825,3725246.0,925872.0,1.689053847131303,-1.689053847131303,0.26009
ITA,2012,1632898.5,125.9,26792.3,105.035,28386.4,29815.655240000004,10.302788878173006,3916175.0,917251.0,1.8365648569093547,-1.8365648569093547,0.24987
ITA,2013,1621260.7,131.9,26316.4,102.919,28386.4,29214.999016,10.282437521307209,4141046.0,906365.0,1.9951640103285055,-1.9951640103285055,0.24572
ITA,2014,1635870.7,134.8,26280.2,102.902,28386.4,29210.173328,10.28227232922245,4288459.0,901971.0,2.0701440523386108,-2.0701440523386108,0.25229
ITA,2015,1663277.7,134.8,26880.4,103.971,28386.4,29513.623944000003,10.29260726432807,4416464.0,902373.0,2.112750624865589,-2.112750624865589,0.26266
ITA,2016,1704856.7,134.2,28121.1,105.456,28386.4,29935.161984000002,10.306789054535725,4375445.0,914264.0,2.030188812936595,-2.030188812936595,0.26769
ITA,2017,1744493.0,133.7,28946.7,107.349,28386.4,30472.516536000003,10.324580459183057,4535472.0,928138.0,2.067840914236973,-2.067840914236973,0.27705
ITA,2018,1777744.4,134.2,29555.4,108.462,28386.4,30788.457168,10.334895131446133,4360778.0,942866.0,1.9226115970327344,-1.9226115970327344,0.28135
ITA,2019,1804066.8,133.9,30348.1,109.198,28386.4,30997.381072,10.34165799835013,4715392.0,966305.0,2.0781309206510534,-2.0781309206510534,0.28022
ITA,2020,1670011.9,154.4,28386.4,100.0,28386.4,28386.4,10.253665436213453,4938564.0,969778.0,2.37650162852133,-2.37650162852133,0.26442
ITA,2021,1842507.4,145.8,31782.5,109.494,28386.4,31081.404816000002,10.344365003460094,5456272.0,1005889.0,2.4153949123894973,-2.4153949123894973,0.28545
ITA,2022,1998072.6,138.4,35348.2,115.006,28386.4,32646.063184000002,10.393479551140643,5348341.0,1032525.0,2.1599895819601347,-2.1599895819601347,0.32924
ITA,2023,2142744.4,133.9,37695.7,116.125,28386.4,32963.707,10.403162447359364,5806607.0,1034790.0,2.2269651013905345,-2.2269651013905345,
ITA,2024,2202031.2,134.7,39068.4,117.088,28386.4,33237.068032,10.411421039062159,6018185.0,1042934.0,2.259391692542776,-2.259391692542776,
ITA,2025,2258048.7,137.1,39917.4,117.739,28386.4,33421.863496000005,10.416965560499108,6410809.0,1068136.0,2.366057472542554,-2.366057472542554,
LVA,1995,4008.1,14.3,4477.0,31.298,20911.4,6544.849972,8.786433755544987,2536.4,79.7,0.6129338090367008,-0.6129338090367008,0.45232
LVA,1996,4565.2,13.6,4777.7,32.378,20911.4,6770.693092,8.820358737623321,3419.9,102.9,0.7265837203189346,-0.7265837203189346,0.479
LVA,1997,5593.9,10.9,5278.7,35.691,20911.4,7463.487774000001,8.917778113966506,4520.1,159.7,0.7794919465846727,-0.7794919465846727,0.48952
LVA,1998,6230.7,9.3,5723.9,38.398,20911.4,8029.5593720000015,8.990884932707973,4582.8,236.1,0.6976262699215177,-0.6976262699215177,0.51145
LVA,1999,6850.7,12.4,6017.9,39.807,20911.4,8324.200998,9.026922334026416,5139.9,333.4,0.7016071350372954,-0.7016071350372954,0.49164
LVA,2000,8418.0,12.4,6513.7,42.532,20911.4,8894.036648000001,9.093136291592847,5723.4,582.8,0.6106676170111665,-0.6106676170111665,0.479
LVA,2001,9182.2,14.1,7333.7,45.859,20911.4,9589.758926000002,9.168451029501037,4966.2,726.4,0.4617411949206072,-0.4617411949206072,0.4885
LVA,2002,9841.0,13.4,7998.0,49.959,20911.4,10447.126326000001,9.25408222684825,5218.4,995.8,0.429082410324154,-0.429082410324154,0.43482
LVA,2003,10029.0,14.8,8675.4,54.697,20911.4,11437.908458000002,9.344688421120976,6622.6,2320.0,0.42901585402333237,-0.42901585402333237,0.41497
LVA,2004,11229.7,15.2,9610.5,60.129,20911.4,12573.815706,9.439371812083568,6385.6,2238.6,0.36928858295413053,-0.36928858295413053,0.42087
LVA,2005,13226.9,12.4,10930.5,67.84,20911.4,14186.293760000002,9.560031549287656,7830.6,4240.8,0.2714014621717863,-0.2714014621717863,0.44428
LVA,2006,16449.4,10.6,11943.9,77.234,20911.4,16150.710675999999,9.689719332388506,11144.9,7048.2,0.24904859751723463,-0.24904859751723463,0.43593
LVA,2007,21592.4,8.9,13639.7,85.961,20911.4,17975.648554,9.796773262828474,14921.0,9883.1,0.23331820455345395,-0.23331820455345395,0.38942
