source,estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,matrix_role,matrix_dimension,max_abs_asymmetry,tolerance,missing_cells,passed
full_stepwise,trade_plus_debt__h4__investment_path,trade+debt,trade|debt,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,2.320870275476783e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h5__output,trade+debt,trade|debt,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,2.2551405187698492e-17,1e-10,0,True
full_stepwise,trade_plus_debt__h5__output,trade+debt,trade|debt,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,2.998496633280223e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h5__investment_path,trade+debt,trade|debt,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,3.198396408832238e-18,1e-10,0,True
full_stepwise,trade_plus_debt__h5__investment_path,trade+debt,trade|debt,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,2.998496633280223e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h6__output,trade+debt,trade|debt,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,6.345293214471415e-17,1e-10,0,True
full_stepwise,trade_plus_debt__h6__output,trade+debt,trade|debt,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,2.1345230270808369e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h6__investment_path,trade+debt,trade|debt,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,4.194507154803295e-18,1e-10,0,True
full_stepwise,trade_plus_debt__h6__investment_path,trade+debt,trade|debt,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,2.1345230270808369e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h7__output,trade+debt,trade|debt,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,2.3852447794681098e-17,1e-10,0,True
full_stepwise,trade_plus_debt__h7__output,trade+debt,trade|debt,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,2.168404344971009e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h7__investment_path,trade+debt,trade|debt,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,1.294266343404571e-18,1e-10,0,True
full_stepwise,trade_plus_debt__h7__investment_path,trade+debt,trade|debt,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,2.168404344971009e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h8__output,trade+debt,trade|debt,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,5.854691731421724e-17,1e-10,0,True
full_stepwise,trade_plus_debt__h8__output,trade+debt,trade|debt,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.642742795433417e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h8__investment_path,trade+debt,trade|debt,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,5.827586677109586e-19,1e-10,0,True
full_stepwise,trade_plus_debt__h8__investment_path,trade+debt,trade|debt,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.642742795433417e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h0__output,trade+liq,trade|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.235990476633475e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h0__output,trade+liq,trade|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h0__investment_path,trade+liq,trade|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h0__investment_path,trade+liq,trade|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h1__output,trade+liq,trade|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.713039432527097e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h1__output,trade+liq,trade|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h1__investment_path,trade+liq,trade|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,4.0657581468206416e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h1__investment_path,trade+liq,trade|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.1081097941833566e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h2__output,trade+liq,trade|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,7.806255641895632e-18,1e-10,0,True
full_stepwise,trade_plus_liq__h2__output,trade+liq,trade|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.6798570335800094e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h2__investment_path,trade+liq,trade|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,7.318364664277155e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h2__investment_path,trade+liq,trade|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,4.6798570335800094e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h3__output,trade+liq,trade|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,4.607859233063394e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h3__output,trade+liq,trade|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,2.371692252312041e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h3__investment_path,trade+liq,trade|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,2.520770051028798e-18,1e-10,0,True
full_stepwise,trade_plus_liq__h3__investment_path,trade+liq,trade|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,2.371692252312041e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h4__output,trade+liq,trade|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,2.4990860075790877e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h4__output,trade+liq,trade|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,3.8116482626443515e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h4__investment_path,trade+liq,trade|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,1.921070724372753e-18,1e-10,0,True
full_stepwise,trade_plus_liq__h4__investment_path,trade+liq,trade|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,3.8116482626443515e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h5__output,trade+liq,trade|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,3.252606517456513e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h5__output,trade+liq,trade|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,1.2451384324638215e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h5__investment_path,trade+liq,trade|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,6.505213034913027e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h5__investment_path,trade+liq,trade|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,1.2451384324638215e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h6__output,trade+liq,trade|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,2.693158196453993e-16,1e-10,0,True
full_stepwise,trade_plus_liq__h6__output,trade+liq,trade|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,9.554531645028508e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h6__investment_path,trade+liq,trade|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,7.115076756936123e-18,1e-10,0,True
full_stepwise,trade_plus_liq__h6__investment_path,trade+liq,trade|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,9.554531645028508e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h7__output,trade+liq,trade|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,1.1600963245594897e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h7__output,trade+liq,trade|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,9.232659125071874e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h7__investment_path,trade+liq,trade|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,8.673617379884035e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h7__investment_path,trade+liq,trade|liq,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,9.232659125071874e-20,1e-10,0,True
full_stepwise,trade_plus_liq__h8__output,trade+liq,trade|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,3.8977068100853884e-17,1e-10,0,True
full_stepwise,trade_plus_liq__h8__output,trade+liq,trade|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.39710324072967e-19,1e-10,0,True
full_stepwise,trade_plus_liq__h8__investment_path,trade+liq,trade|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,2.1141942363467336e-18,1e-10,0,True
full_stepwise,trade_plus_liq__h8__investment_path,trade+liq,trade|liq,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.39710324072967e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h0__output,trade+log_gdp_pc,trade|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,3.1008182133085427e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h0__output,trade+log_gdp_pc,trade|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,7.623296525288703e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h0__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,7.623296525288703e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h0__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,7.623296525288703e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h1__output,trade+log_gdp_pc,trade|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,8.716985466783456e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h1__output,trade+log_gdp_pc,trade|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,7.623296525288703e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h1__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,2.0040799532036746e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h1__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,7.623296525288703e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h2__output,trade+log_gdp_pc,trade|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,8.370040771588094e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h2__output,trade+log_gdp_pc,trade|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,1.060485249962384e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h2__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.111307226797642e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h2__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,1.060485249962384e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h3__output,trade+log_gdp_pc,trade|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,5.5077470362263625e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h3__output,trade+log_gdp_pc,trade|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,3.2187251995663413e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h3__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,1.362028979184915e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h3__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,3.2187251995663413e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h4__output,trade+log_gdp_pc,trade|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,4.3042826247674526e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h4__output,trade+log_gdp_pc,trade|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,3.3203691532368573e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h4__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,1.3755815063409838e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h4__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,3.3203691532368573e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h5__output,trade+log_gdp_pc,trade|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,1.1319070680748666e-16,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h5__output,trade+log_gdp_pc,trade|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,2.846030702774449e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h5__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,4.2825985813177425e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h5__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,2.846030702774449e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h6__output,trade+log_gdp_pc,trade|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,1.691355389077387e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h6__output,trade+log_gdp_pc,trade|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,5.759824041329242e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h6__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,2.3174821436877657e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h6__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,5.759824041329242e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h7__output,trade+log_gdp_pc,trade|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,5.659535340374333e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h7__output,trade+log_gdp_pc,trade|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,1.294266343404571e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h7__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,numerator_covariance,10,5.570088661144279e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h7__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,OK,denominator_covariance,10,1.294266343404571e-18,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h8__output,trade+log_gdp_pc,trade|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,1.951563910473908e-17,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h8__output,trade+log_gdp_pc,trade|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.0498197323554068e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h8__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,numerator_covariance,10,9.893344823930228e-19,1e-10,0,True
full_stepwise,trade_plus_log_gdp_pc__h8__investment_path,trade+log_gdp_pc,trade|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,OK,denominator_covariance,10,2.0498197323554068e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h0__output,debt+liq,debt|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator_covariance,10,6.5052130349130266e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h0__output,debt+liq,debt|liq,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator_covariance,10,1.52995326097808e-20,1e-10,0,True
full_stepwise,debt_plus_liq__h0__investment_path,debt+liq,debt|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,numerator_covariance,10,1.52995326097808e-20,1e-10,0,True
full_stepwise,debt_plus_liq__h0__investment_path,debt+liq,debt|liq,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,583,27,2004,2025,10,10,OK,denominator_covariance,10,1.52995326097808e-20,1e-10,0,True
full_stepwise,debt_plus_liq__h1__output,debt+liq,debt|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,numerator_covariance,10,1.929879867024198e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h1__output,debt+liq,debt|liq,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,denominator_covariance,10,9.275010772434589e-20,1e-10,0,True
full_stepwise,debt_plus_liq__h1__investment_path,debt+liq,debt|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,numerator_covariance,10,6.369687763352339e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h1__investment_path,debt+liq,debt|liq,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,557,27,2004,2024,10,10,OK,denominator_covariance,10,9.275010772434589e-20,1e-10,0,True
full_stepwise,debt_plus_liq__h2__output,debt+liq,debt|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.848564704087785e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h2__output,debt+liq,debt|liq,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,1.1773757966834775e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h2__investment_path,debt+liq,debt|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,numerator_covariance,10,1.3010426069826053e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h2__investment_path,debt+liq,debt|liq,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,OK,denominator_covariance,10,1.1773757966834775e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h3__output,debt+liq,debt|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,1.2305694657710475e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h3__output,debt+liq,debt|liq,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,1.5077186461126546e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h3__investment_path,debt+liq,debt|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,numerator_covariance,10,1.8973538018496328e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h3__investment_path,debt+liq,debt|liq,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,OK,denominator_covariance,10,1.5077186461126546e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h4__output,debt+liq,debt|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,1.474514954580286e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h4__output,debt+liq,debt|liq,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,2.168404344971009e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h4__investment_path,debt+liq,debt|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,numerator_covariance,10,1.9922214919421144e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h4__investment_path,debt+liq,debt|liq,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,OK,denominator_covariance,10,2.168404344971009e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h5__output,debt+liq,debt|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,2.2854981795994433e-16,1e-10,0,True
full_stepwise,debt_plus_liq__h5__output,debt+liq,debt|liq,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,8.682617104948612e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h5__investment_path,debt+liq,debt|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,numerator_covariance,10,9.134403303190375e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h5__investment_path,debt+liq,debt|liq,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,OK,denominator_covariance,10,8.682617104948612e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h6__output,debt+liq,debt|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,9.8879238130678e-17,1e-10,0,True
full_stepwise,debt_plus_liq__h6__output,debt+liq,debt|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,2.727446090158847e-19,1e-10,0,True
full_stepwise,debt_plus_liq__h6__investment_path,debt+liq,debt|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,numerator_covariance,10,4.580754178751256e-18,1e-10,0,True
full_stepwise,debt_plus_liq__h6__investment_path,debt+liq,debt|liq,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,OK,denominator_covariance,10,2.727446090158847e-19,1e-10,0,True
